09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - table found: AC-H2.PUBLIC.PORTLET_ERROR_LOG
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - columns: [acid, location, context_info, error_info, date_time, transaction_id]
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - foreign keys: []
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - indexes: [primary_key_d4]
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - table found: AC-H2.PUBLIC.PORTLET_PERFORMANCE_LOG
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - columns: [session_id, duration, portlet_method, acid, location, date_time, transaction_id, portlet_name]
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - foreign keys: []
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - indexes: [primary_key_2]
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - table found: AC-H2.PUBLIC.PORTLET_PERFORMANCE_LOG_DETAIL
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - columns: [duration, acid, detail_order, name]
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - foreign keys: [fk157f096088b48ca8]
09:50:39.377 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - indexes: [primary_key_1]
09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - table found: AC-H2.PUBLIC.SPF_PERFORMANCE_LOG
09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - columns: [thread_name, hpsc_dc_id, duration, acid, location, name, status_detail, log_status, date_time]
09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - foreign keys: []
09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - indexes: [primary_key_14]
09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - table found: AC-H2.PUBLIC.SPF_PERFORMANCE_LOG_DETAIL
09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - columns: [hpsc_dc_id, duration, acid, detail_order, name, status_detail, parent_acid, type, log_status]
09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - foreign keys: [fk2142ccd14ffa244e]
09:50:39.393 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - indexes: [primary_key_21, fk2142ccd14ffa244e_index_2]
